Laptop Model,Features,Price,Links
HP 13-be0030AU (4N8K9PA) ( 16GB 512GB SSD Windows 10) Laptop,"{'Operating System': 'Windows 10 Home Basic', 'Screen Size': '13.3 inch(33.78 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Type': 'LED', 'Display Feature': 'Diagonal WUXGA IPS, micro-edge, Anti-glare Display, 400 nits, 100% sRGB', 'Touchscreen': 'No', 'Chipset': 'AMD Integrated SoC', 'Processor': 'AMD Hexa-Core Ryzen 5', 'Processor Model': '5600U', 'Processor Clock Speed': '4.2GHz', 'Cache': '16 MB', 'Graphics Processor': 'AMD Radeon', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '512GB', 'Weight': '0.97 Kg', 'Dimensions (mm)': '297 x 209 x 16.9', 'Colour': 'Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Battery, AC Adapter, User Guide', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'Optical Drive': 'No', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Bang & Olufsen', 'Webcam': 'Yes', 'Adapter': '43 W Ac Adapter W', 'Battery Life (Up to)': '10 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'HP Imagepad with Multi-Touch Gesture Support, Precision Touchpad Support', 'Keyboard': 'Full-Size, Backlit, Natural Silver Keyboard'}","Rs. 78,000",https://pricebaba.com/laptop/hp-13-be0030au-4n8k9pa-16gb-windows
Asus TUF706IU-AS76 ( 16GB 1TB SSD 6GB Graphics Windows 10) Laptop,"{'Operating System': 'Windows 10 Home Basic', 'Screen Size': '17.3 inch(43.94 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F (1920x1080) 120Hz IPS-type Display', 'Touchscreen': 'No', 'Processor': 'AMD Quad-Core Ryzen 7', 'Processor Model': '4800H', 'Graphics Processor': 'NVIDIA GeForce GTX 1660 Ti', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '1TB', 'Weight': '2.60 Kg', 'Dimensions (mm)': '399 x 269 x 25', 'Colour': 'Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '7 Hrs', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion'}","Rs. 2,10,672",https://pricebaba.com/laptop/asus-tuf706iu-as76-16gb-1tb-ssd-6gb-graphics-windows
HP 15-fd0024TU (7Q865PA) ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F, Micro-Edge, Anti-Glare, Brightness: 250 Nits, Color Gamut: 45%NTSC', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (13th Gen)', 'Processor Model': '1360P', 'Processor Clock Speed': '3.4GHz', 'Cache': '18 MB', 'Graphics Processor': 'Intel Integrated', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.6 Kg', 'Dimensions (mm)': '358 x 242 x 19.9', 'Colour': 'Natural Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.3', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Full-Size, Backlit Soft Grey Keyboard With Numeric Keypad'}","Rs. 87,999",https://pricebaba.com/laptop/hp-15-fd0024tu-7q865pa-16gb-512gb-ssd-windows
Acer SF314-71 (NX.KAWSI.002) (Intel Core i5 (12th Gen) 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '2880 x 1800 pixels', 'Display Type': 'OLED', 'Display Feature': 'WQXGA Display With OLED (Organic Light-Emitting Diode) Technology, High-Brightness (400 Nits) Acer CineCrystal', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '12500H', 'Processor Clock Speed': '2.5GHz', 'Cache': '18 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR5', 'Hard Drive Capacity': '512GB', 'Weight': '1.4 Kg', 'Dimensions (mm)': '312.9 x 214 x 17.9', 'Colour': 'Luxury Gold', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adapter, User Manual, Warranty Card', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'Security Lock Slot': 'Yes', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Battery Life (Up to)': '10 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': '83-/84-/87-Key Full-Size FineTip Backlit Keyboard With International Language Support'}","Rs. 64,990",https://pricebaba.com/laptop/acer-sf314-71-nx-kawsi-002-intel-core-i5-12th-gen-16gb-512gb-ssd-windows
HP 440 G8 (6G9R3PA) (Intel Core i5 (11th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1366 x 768 pixels', 'Display Feature': 'Diagonal, (1366 x 768), narrow bezel, anti-glare, 250 nits, 45% NTSC', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '1135G7', 'Processor Clock Speed': '4.2GHz', 'Cache': '8 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.38 Kg', 'Dimensions (mm)': '321.9 x 213.9 x 19.9', 'Colour': 'Pike Silver Aluminum', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.2', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Clickpad With Multi-Touch Gesture Support', 'Keyboard': 'Spill-Resistant Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 70,000",https://pricebaba.com/laptop/hp-440-g8-6g9r3pa-intel-core-i5-11th-gen-8gb-512gb-ssd-windows
Asus X1402ZA-EK312WS (Intel Core i3 (12th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F, Anti-Glare Display ( Brightness 220 Nits, 45% NTSC Color Gamut)', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (12th Gen)', 'Processor Model': '1220P', 'Processor Clock Speed': '4.2GHz', 'Cache': '12 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.50 Kg', 'Dimensions (mm)': '324.9 x 213.9 x 19.9', 'Colour': 'Transparent Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Chiclet Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 47,990",https://pricebaba.com/laptop/asus-x1402za-ek312ws-intel-core-i3-12th-gen-8gb-512gb-ssd-windows
Acer A515-56 (NX.A1GSI.00D) (Intel Core i5 (11th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Type': 'LED', 'Display Feature': ', high-brightness Acer ComfyView LED-backlit TFT LCD', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '1135G7', 'Cache': '8 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.65 Kg', 'Dimensions (mm)': '363.4 x 238.5 x 17.9', 'Colour': 'Pure Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Battery, AC Adapter, User Guide', 'USB 3.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.1', 'Optical Drive': 'No', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Acer Purified.Voice technology with two built-in microphones. Features include far-field pickup, keystroke suppression, voice tracking, adaptive beam forming, voice recognition enhancement, two pre-defined modes: personal call, conference call ¢ Acer TrueHarmony technology for lower distortion, wider frequency range, headphone-like audio and powerful sound ¢ Compatible with Cortana with Voice', 'Webcam': 'Yes', 'Adapter': '45 W AC Adapter W', 'Battery Life (Up to)': '9.5 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad with Multi-Touch Gestures Enabled', 'Keyboard': '100-/101-/104-key FineTip backlit keyboard with independent numeric keypad', 'Fingerprint Scanner': 'No'}","Rs. 54,990",https://pricebaba.com/laptop/acer-a515-56-nx-a1gsi-00d-intel-core-i5-11th-gen-8gb-windows
Asus 14 E1404GA-NK322WS ( 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F (1920 x 1080) 16:9 Aspect Ratio, LED Backlit, 45% NTSC Color Gamut, Anti-Glare Display, (Screen-to-Body Ratio)83%', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (12th Gen)', 'Processor Model': 'N305', 'Processor Clock Speed': '1.8GHz', 'Cache': '6 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '512GB', 'Weight': '1.38 Kg', 'Dimensions (mm)': '324.5 x 213.9 x 17.9', 'Colour': 'Mixed Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '45', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad, Support NumberPad', 'Keyboard': 'Chiclet Keyboard'}","Rs. 35,990",https://pricebaba.com/laptop/asus-14-e1404ga-nk322ws-8gb-512gb-ssd-windows
Lenovo Slim 3i (81WB01E9IN) (Intel Core i3 (10th Gen) 8GB 1TB HDD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1366 x 768 pixels', 'Display Feature': 'Anti-Glare Display', 'Touchscreen': 'No', 'Chipset': 'Intel Integrated SoC', 'Processor': 'Intel Core i3 (10th Gen)', 'Processor Model': '10110U', 'Processor Clock Speed': '4.0GHz', 'Cache': '4 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '2666MHz', 'Hard Drive Type': 'HDD SATA', 'Hard Drive Capacity': '1TB', 'Hard Drive Speed': '5400 RPM', 'Weight': '1.70 Kg', 'Dimensions (mm)': '253 x 253 x 20', 'Colour': 'Platinum Grey, Abyss Blue, Cherry Red, Almond, Business Black', 'Warranty': '2 Years', 'Sales Package': 'Laptop, Power Adapter and User Manual', 'USB 2.0': 'Yes, 1', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Audio Technology': 'Dolby Audio', 'Webcam': 'Yes', 'Adapter': '35 W', 'Battery Life (Up to)': '9 Hrs', 'Battery Cell': '2 Cell', 'Battery Type': 'Li-Po', 'Pointing Device': 'Clickpad', 'Keyboard': 'Non-Backlit, English', 'Fingerprint Scanner': 'No'}","Rs. 40,999",https://pricebaba.com/laptop/lenovo-slim-3i-81wb01e9in-intel-core-i3-10th-gen-8gb-1tb-hdd-windows
Lenovo 16ACH6H (82JQ011EIN) ( 32GB 1TB SSD 8GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '16 inch(40.64 cm)', 'Screen Resolution': '2560 x 1600 pixels', 'Display Feature': 'WQXGA (2560 x 1600), IPS, Anti-Glare, Dolby Vision, Free-Sync, G-Sync, Non-Touch, R 400, 100% sRGB, 500 Nits, 165Hz', 'Touchscreen': 'No', 'Processor': 'AMD Octa-Core Ryzen 7', 'Processor Model': '5800H', 'Processor Clock Speed': '3.1GHz', 'Cache': '16 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3070', 'Graphics Memory': '8 GB', 'RAM': '32GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '1TB', 'Weight': '2.4 Kg', 'Colour': 'Storm Grey', 'Warranty': '3 Years', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.1', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Battery Life (Up to)': '4 Hrs', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Clickpad', 'Keyboard': 'RGB Backlit, English', 'Fingerprint Scanner': 'No'}","Rs. 1,49,999",https://pricebaba.com/laptop/lenovo-16ach6h-82jq011ein-32gb-1tb-ssd-8gb-graphics-windows
Asus X1404VA-NK541WS ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': ', 16:9 Aspect Ratio, LED Backlit, 60Hz Refresh Rate, 250nits, 45% NTSC Color Gamut, Anti-Glare Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (13th Gen)', 'Processor Model': '1335U', 'Processor Clock Speed': '4.7GHz', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.40 Kg', 'Colour': 'Quiet Blue', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Chiclet Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 63,990",https://pricebaba.com/laptop/asus-x1404va-nk541ws-16gb-512gb-ssd-windows
Samsung 2 15.6 (Intel Core i5 (12th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Type': 'LED', 'Display Feature': 'F LED Display, Anti-Glare', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '1235U', 'Processor Clock Speed': '4.2GHz', 'Cache': '12 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR4X', 'Hard Drive Capacity': '512GB', 'Weight': '1.81 Kg', 'Dimensions (mm)': '358.2 x 236.9 x 18.5', 'Colour': 'Graphite', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.1', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Clickpad', 'Keyboard': 'Pro keyboard with Numeric key', 'Fingerprint Scanner': 'Yes'}","Rs. 57,990",https://pricebaba.com/laptop/samsung-2-15-6-8gb-1tb512gb-ssd-hdd-windows
Dell 3420 (293420GT2FWO2MC2IN) (Intel Core i5 (12th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'WVA AG Narrow Border 250 nits', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '1235U', 'Processor Clock Speed': '3.3GHz', 'Cache': '12 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '2666MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.48 Kg', 'Dimensions (mm)': '323 x 220 x 23', 'Colour': 'Carbon Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Battery Life (Up to)': '7 Hrs', 'Battery Type': 'Li-Ion', 'Keyboard': 'Standard Keyboard'}","Rs. 54,900",https://pricebaba.com/laptop/dell-3420-293420gt2fwo2mc2in-intel-core-i5-12th-gen-8gb-512gb-ssd-windows
Asus X1504VA-NJ321WS ( 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F (1920 x 1080) 16:9 Aspect Ratio, 60Hz Refresh Rate Display, 45% NTSC Color Gamut Anti-Glare Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (13th Gen)', 'Processor Model': '1315U', 'Processor Clock Speed': '1.2GHz', 'Cache': '10 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '512GB', 'Weight': '1.70 Kg', 'Dimensions (mm)': '800 x 100 x 30', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '45 W', 'Battery Life (Up to)': '6 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit Chiclet Keyboard'}","Rs. 43,990",https://pricebaba.com/laptop/asus-x1504va-nj321ws-8gb-512gb-ssd-windows
Acer AN515-58 (UN.QFHSI.026) (Intel Core i5 (12th Gen) 16GB 512GB SSD 4GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'IPS (In-Plane Switching) Technology, Acer ComfyView LED-Backlit TFT LCD, 144 Hz Refresh Rate (16:9 Aspect Ratio)', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '12450H', 'Processor Clock Speed': '4.2GHz', 'Cache': '8 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3050', 'Graphics Memory': '4 GB', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '2.5 Kg', 'Dimensions (mm)': '360.4 x 271.09 x 26.9', 'Colour': 'Obsidian Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adapter, User Manual, Warranty Card', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '180 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad With Multi-Touch Gesture Support', 'Keyboard': '103-/104-/107-Key FineTip RGB-Backlit Keyboard With Independent Standard Numeric Keypad, International Language Support', 'Fingerprint Scanner': 'No'}","Rs. 72,990",https://pricebaba.com/laptop/acer-an515-58-un-qfhsi-026-intel-core-i5-12th-gen-16gb-512gb-ssd-4gb-graphics-windows
Asus KM413UA-EB503TS (Ryzen 5 8GB Windows 10) Laptop,"{'Operating System': 'Windows 10 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Type': 'LED', 'Display Feature': 'LED Backlit Anti-Glare Display (250 nits Brightness, 45% NTSC Color Gamut, 85% Screen to Body Ratio)', 'Touchscreen': 'No', 'Processor': 'AMD Hexa-Core Ryzen 5', 'Processor Model': '5500U', 'Processor Clock Speed': '2.1GHz', 'Cache': '8 MB', 'Graphics Processor': 'AMD Radeon', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.40 Kg', 'Dimensions (mm)': '324 x 213 x 17.3', 'Colour': 'Transparent Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Battery, AC Adapter, User Guide', 'USB 2.0': 'Yes, 2', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'Optical Drive': 'No', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W AC Adapter W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad with Multi-Touch Gestures Enabled', 'Keyboard': 'Backlit Chiclet Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 58,800",https://pricebaba.com/laptop/asus-km413ua-eb503ts-ryzen-5-8gb-windows
Acer CB315-2H-25TX (NX.H8SAA.001) (AMD A4 APU 4GB 32GB SSD ) Laptop,"{'Operating System': 'Google Chrome', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1366 x 768 pixels', 'Display Type': 'LED', 'Display Feature': 'LED Backlit Anti-Glare TN Display', 'Touchscreen': 'No', 'Processor': 'AMD Dual-Core A4 APU', 'Processor Model': '9120C', 'Processor Clock Speed': '1.6GHz', 'Cache': '2 MB', 'Graphics Processor': 'AMD Radeon R4', 'RAM': '4GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '2133MHz', 'Hard Drive Capacity': '32GB', 'Weight': '2.4 Kg', 'Dimensions (mm)': '381 x 256 x 22.9', 'Colour': 'Sparkly Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Battery, AC Adapter, User Guide', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 4.1', 'Optical Drive': 'No', 'USB Type C': 'Yes, 2', 'Security Lock Slot': 'No', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '45 W AC Adapter W', 'Battery Life (Up to)': '10 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad with Multi-Touch Gestures Enabled', 'Keyboard': 'Standard Notebook Keyboard', 'Fingerprint Scanner': 'No'}","Rs. 65,124",https://pricebaba.com/laptop/acer-cb315-2h-25tx-nx-h8saa-001-amd-a4-apu-4gb-32gb-ssd-chromeos
Lenovo 3 15ITL6 (82H802KYIN) (Intel Core i5 (11th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '1135G7', 'Processor Clock Speed': '2.4GHz', 'Cache': '8 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.65 Kg', 'Dimensions (mm)': '359 x 237 x 20', 'Colour': 'Arctic Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '4.5 Hrs', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit'}","Rs. 54,990",https://pricebaba.com/laptop/lenovo-3-15itl6-82h802kyin-intel-core-i5-11th-gen-8gb-512gb-ssd-windows
